9939893PHYTOCALM                                   comp.x 20               00000000NNFerrer          00000898720160511001004483989307798047980340002010NNN00
9929128PLUS & PLUS                                 disp.sachet x 50 x 15 ml00000000NNFerrer          0000687582016051100110448291280             005010NNN00
9929127PLUS & PLUS                                 sachet x 15 ml          00000000NNFerrer          00000137520160511001104482912707798047980159000110NNN00
9921964PLUS & PLUS                                 shamp.x 230 ml          00000000NNFerrer          00001739720160511001104482196407798047980128000130NNN00
9944838PLUS & PLUS KIT                             peine ac.+sh.sach.x 15ml00000000NNFerrer          0000207312016051100110448448380             000110NNN00
9924067PRE CALENT                                  spray x 120 ml          00000000NNFerrer          00001426220160511001104482406707798047980111000110NNN00
9932639VARISEDAN                                   comp.x 30               00000000NNFerrer          00001410520160511001004483263907798047980203003010NNN00
9932640VARISEDAN                                   comp.x 60               00000000NNFerrer          00002153520160511001004483264007798047980210006030NNN00
9933107VARISEDAN GEL                               gel fr¡o p/piernas x150g00000000NNFerrer          00001718920160511011004483310707798047980227000110NNN00
5208894IMIMORE                                     5% cr.x 3 g             00000000NNPanalab         00004528420160509002004665244107799805185277000110NNN00
5208895IMIMORE                                     5% cr.x 6 g             00000000NNPanalab         00006223320160509002004665244207798051852800000110NNN00
5736391ARTOMEY DUO                                 10/10 mg comp.rec.x 30  00000000NNIvax Arg.       00006504520160506002025185243617795326010026003010NNN00
5736421ARTOMEY DUO                                 20/10 mg comp.rec.x 30  00000000NNIvax Arg.       00011149520160506002025185243717795326010033003010NNN00
5736261ARTOMEY DUO                                 5/10 mg comp.rec.x 30   00000000NNIvax Arg.       00006015020160506002025185243517795326010019003010NNN00
6340131PRAXIS NF                                   comp.x 30               00000000NNIvax Arg.       00001647020160506002025185243317795326004407003010NNN00
6340132PRAXIS NF                                   comp.x 60               00000000NNIvax Arg.       00002894920160506002025185243417795326004414006030NNN00
6007131CLARITROMICINA NEXO                         250 mg comp.rec.x 10    00005945NNNexo Pharmaceuti0000086292014091000300626478601             001010SNN00
6007261CLARITROMICINA NEXO                         500 mg comp.rec.x 10    00011216NNNexo Pharmaceuti0000172562015112400300626478611             001050SNN00
0513182CELESTAMINE PEDIATRICO                      jbe.x 120 ml            00000000NNBayer Consumer  00002584120160510002026541122407793081017359000110SNN00
9944778BITE AWAY                                   dispositivo medico x 1  00000000NNSchafer         00009390720160511011007284477807798142290306000110NNN00
0587426DONPEX 10                                   10 mg comp.x 30         00027224SNSchafer         00004015720160511A03027284329807798142290146003010SNN00
0527412DONPEX 5                                    5 mg comp.x 30          00021874SNSchafer         00003552420160511A03027284329707798142290139003010SNN00
9943924HERPOTHERM                                  Lap.lab.elect.p/herpes  00000000NNSchafer         00009390720160511011107284392407798142290153000110NNN00
6084421KOSPIDEL 10                                 10 mg comp.rec.x 30     00018800NNSchafer         00004101220160511002067284706507798142290634003010SNN00
6084551KOSPIDEL 20                                 20 mg comp.rec.x 30     00029300NNSchafer         00006190620160511002067284706607798142290641003010SNN00
6084681KOSPIDEL 40                                 40 mg comp.rec.x 30     00042089NNSchafer         00007484420160511002067284706707798142290658003010SNN00
6114421PARACETAMOL SCHAFER 1 G                     comp.ran.x 30           00001800NNSchafer         00000286720160511002007284990907798142290221003010SNN00
6114422PARACETAMOL SCHAFER 1 G                     comp.ran.x 60           00003097NNSchafer         00000556620160511002007284991007798142290665006030SNN00
9949908PARACETAMOL SCHAFER 500                     comp.x 100              00002626NNSchafer         00000590320160511001007284990807798142290214010050NNN00
9949906PARACETAMOL SCHAFER 500                     comp.x 30               00000000NNSchafer         00000253020160511001007284990607798142290191003010NNN00
9949907PARACETAMOL SCHAFER 500                     comp.x 60               00000000NNSchafer         00000404820160511001007284990707798142290207006020NNN00
9949911PARACETAMOL SCHAFER GOTAS                   env.x 20 ml             00000000NNSchafer         00000290120160511001007284991107798142290672000110NNN00
9949912PARACETAMOL SCHAFER JARABE                  env.x 120 ml            00000000NNSchafer         00000435120160511001007284991207798142290689000110NNN00
5794681VANCOMICINA ENTEROCAPS SCHAFER              250 mg caps.x 10        00000000NNSchafer         00018308420160511013027284406207798142290184002010NNN00
4905902AERIUS                                      5 mg comp.rec.x 10      00006263NNMSD Argentina SR00001976920160510012028032880907793081012217001010SNN00
4905905AERIUS                                      5 mg comp.rec.x 30      00016894NNMSD Argentina SR00004874120160510012028032881007793081012224003030SNN00
5073601AERIUS                                      jbe.x 60 ml             00006099NNMSD Argentina SR00001805420160510012028033179707793081012293000110SNN00
5946421AERIUS D                                    caps.lib.prol.x 10      00000000NNMSD Argentina SR00001126420160510012028034806107793081012361001010SNN00
5095332ARCOXIA                                     120 mg comp.rec.x 7     00011532NNMSD Argentina SR00002010020160510012028033692107797991146130000710SNN00
5095123ARCOXIA                                     60 mg comp.rec.x 28     00026230NNMSD Argentina SR00004571620160510012028033399307797991146918002830SNN00
5095281ARCOXIA                                     90 mg comp.rec.x 14     00021052NNMSD Argentina SR00003669320160510012028033190607797991146772001410SNN00
5095282ARCOXIA                                     90 mg comp.rec.x 28     00033000NNMSD Argentina SR00005663620160510012028033399407797991146925002830SNN00
5959971BRIDION                                     200 mg/2 ml a.x 10      00000000NNMSD Argentina SR00199345020160510012008034847607793081057348001010NNN00
4904591CANCIDAS                                    50 mg vial x 1          00000000NNMSD Argentina SR00085482620160510013028032855707797991146659000191NNN00
4904671CANCIDAS                                    70 mg vial x 1          00000000NNMSD Argentina SR00099956420160510013028032855807797991146673000191NNN00
1183242CELESTONE                                   liq.x 15 ml             00003432NNMSD Argentina SR00001079120160510002028031122607793081023343000110SNN00
9931100CELESTONE CRONODOSE                         f.a.x 50 x 2 ml         00000000NNMSD Argentina SR00037235120160510002008033110007793081023848005030NNN00
1183667CELESTONE CRONODOSE                         jga.prell.x 1 x 2 ml    00007000NNMSD Argentina SR00002247420160510002028031695007793081024067000110SNN00
4890641CERAZETTE                                   comp.rec.x 28           00000000ENMSD Argentina SR00002277120160510012028032887907795318001230002810NNN00
3036521CO-RENITEC                                  10/25 mg comp.x 20      00000000NNMSD Argentina SR00001286020160510002068030313507797991144501002010SNN00
3036523CO-RENITEC                                  10/25 mg comp.x 60      00000000NNMSD Argentina SR00003592520160510002068030313607797991144518006030SNN00
3042541CO-RENITEC                                  20/12.5 mg comp.x 20    00000000NNMSD Argentina SR00001732120160510002068030317907797991145553002010SNN00
3042543CO-RENITEC                                  20/12.5 mg comp.x 60    00000000NNMSD Argentina SR00004158220160510002068030330707797991145560006030SNN00
5047491COZAAREX                                    100 mg comp.x 30        00027000NNMSD Argentina SR00005692720160510012068033130807797991146802003010SNN00
4003672COZAAREX                                    50 mg comp.x 30         00020500NNMSD Argentina SR00004298220160510012068033033807797991146703003010SNN00
5604391COZAAREX D                                  100/12.5 mg comp.x 30   00000000NNMSD Argentina SR00004868620160510012088033970507797991150090003010SNN00
4772172COZAAREX D                                  100/25 mg comp.x 30     00000000NNMSD Argentina SR00006080320160510012088032839707797991065967003010SNN00
4123622COZAAREX D                                  50/12.5 mg comp.x 30    00000000NNMSD Argentina SR00005427020160510012088033128307797991146710003010SNN00
2919222CRONOLEVEL                                  f.a.x 2 ml              00010800NNMSD Argentina SR00002036420160510002028030746807793081039924000110SNN00
2919224CRONOLEVEL                                  jga.prell.x 2 ml        00010800NNMSD Argentina SR00003151220160510002028031320807793081039931000110SNN00
0508652DIPROGENTA                                  cr.x 20 g               00000000NNMSD Argentina SR00001948320160510002028030306807793081045260000110SNN00
2683192DIPROSALIC                                  sol.fco.x 30 ml         00010890NNMSD Argentina SR00001874720160510002028030307207793081043372000110SNN00
2180253DIPROSONE                                   cr.x 15 g               00003757NNMSD Argentina SR00001511020160510002028030307307793081043532000110SNN00
2417112DIPROSONE                                   loc.x 30 ml             00011748NNMSD Argentina SR00002047720160510002028030307507793081043617000110NNN00
3328093ELOCON                                      loc.x 30 ml             00009459NNMSD Argentina SR00002755420160510002028031502807793081044607000110SNN00
3327922ELOCON CREMA                                pomo x 15 g             00009128NNMSD Argentina SR00001978120160510002028031123007793081044546000110SNN00
6043551ELONVA                                      100 mcg jga.prell.x 1   00000000NNMSD Argentina SR00179560420160510012008034906907795318000066000111SNN00
6043681ELONVA                                      150 mcg jga.prell.x 1   00000000NNMSD Argentina SR00179560420160510012008034907007795318000073000111SNN00
5204761EMEND                                       Tripack caps.x 1+caps.x200000000NNMSD Argentina SR00019919020160510012028033379407797991146901000310NNN00
6127261EMEND IV                                    1 vial x 10 ml          00000000NNMSD Argentina SR00019919020160510012008034851707797991000364000110NNN00
2112932EXLUTON                                     comp.x 28               00000000ENMSD Argentina SR00001237720160510002008030618707795318000196002810NNN00
5126193EZETROL                                     10 mg comp.x 30         00013500NNMSD Argentina SR00004107020160510012028033585707797991114825003010SNN00
3676903FELBAMYL                                    600 mg comp.x 40        00000000NNMSD Argentina SR00007373620160510A03068033843807793081048339004030SNN00
3677075FELBAMYL                                    600 mg/5 ml susp.x 230ml00000000NNMSD Argentina SR00008530820160510A03068032217807793081048353000110SNN00
4849312FOSAMAX                                     70 mg comp.x 4          00008948SNMSD Argentina SR00002836220160510012088032758007797991146628000410SNN00
5454421FOSAMAX PLUS                                70 mg/2800 UI comp.x 4  00000000NNMSD Argentina SR00002473720160510002028033758507797991150038000410SNN00
5757391FOSAMAX PLUS                                70 mg/5600 UI comp.x 4  00000000NNMSD Argentina SR00002524520160510002028034241107797991150205000410SNN00
5574001GARDASIL                                    vial monodosis x 0.5 ml 00000000NNMSD Argentina SR00016138720160510012008033920307797991150083000111NNN00
0510794GENTAMINA CREMA                             pomo x 20 g             00009317NNMSD Argentina SR00001623820160510002028032055507793081053968000110SNN00
5088201HB VAX PRO                                  40 mcg IM f.a.x 1 x 1 ml00021475SNMSD Argentina SR00003654620160510012028033287107797991146840000111NNN00
6099391IMPLANON NXT                                implante x 1            00000000NNMSD Argentina SR00033014320160510012008034801407795318000097000110NNN00
4771846INTRON A PEG CLEAR CLICK                    120 mcg aplic.monods.x1 00000000NNMSD Argentina SR00078870120160510013008035015507797991000647000111NNN00
4771926INTRON A PEG CLEAR CLICK                    150 mcg aplic.monods.x1 00000000NNMSD Argentina SR00097518420160510013008035015607797991000654000111NNN00
4771686INTRON A PEG CLEAR CLICK                    80 mcg aplic.monods.x1  00000000NNMSD Argentina SR00065839520160510013008035015407797991000630000111NNN00
5095491INVANZ                                      1 g IV/IM vial liof.x 1 00000000NNMSD Argentina SR00014164320160510003008033283207797991146826000160NNN00
6274391ISENTRESS                                   100 mg comp.mast.x 60   00000000NNMSD Argentina SR00070852220160510012008035063907797991000678006010NNN00
6274261ISENTRESS                                   25 mg comp.mast.x 60    00000000NNMSD Argentina SR00018257120160510012008035064007797991000661006010NNN00
5742001ISENTRESS                                   400 mg c ps.x 60        00000000NNMSD Argentina SR00292113620160510012008035128907797991150199006010NNN00
5718261JANUMET                                     50/1000 mg comp.x 28    00000000NNMSD Argentina SR00005997920160510002028034162007797991150182002810SNN00
5718262JANUMET                                     50/1000 mg comp.x 56    00000000NNMSD Argentina SR00010614820160510002028034697407797991000111005630SNN00
5718131JANUMET                                     50/500 mg comp.x 28     00000000NNMSD Argentina SR00004975120160510002028034162107797991150168002810SNN00
5997421JANUMET                                     50/850 mg comp.x 56     00000000NNMSD Argentina SR00009356520160510002028034697507797991000098005610SNN00
6256713JANUMET XR                                  100/1000 mg comp.x 28   00000000NNMSD Argentina SR00010680520160510002028034981007797991000586002810SNN00
6256683JANUMET XR                                  50/1000 mg comp.x 56    00000000NNMSD Argentina SR00011849420160510002028034981107797991000593005610SNN00
5639421JANUVIA                                     100 mg comp.x 28        00000000NNMSD Argentina SR00008977720160510002028033999107797991150120002810SNN00
5639261JANUVIA                                     25 mg comp.x 28         00000000NNMSD Argentina SR00007182020160510002028033998907797991150137002810SNN00
5639391JANUVIA                                     50 mg comp.x 28         00000000NNMSD Argentina SR00008618420160510002028033999007797991150113002810SNN00
2663891LERIVON                                     30 mg comp.x 30         00000000NNMSD Argentina SR00001819420160510404028030618907795318001018003010SNN00
2663892LERIVON                                     60 mg comp.x 30         00000000NNMSD Argentina SR00003244020160510404028031030807795318001025003010SNN00
2997781LOTRICOMB                                   cr.x 30 g               00000000NNMSD Argentina SR00001674620160510002028030956807793081057805000110SNN00
2817251MARVELON                                    comp.x 21               00000000ENMSD Argentina SR00001658320160510002028030619107795318000295002110NNN00
3929281MERCILON                                    comp.x 21               00000000ENMSD Argentina SR00001658320160510002028031588307795318001049002110NNN00
2008401MMR II                                      iny.liof.f.a.x 1+jga.   00011841NNMSD Argentina SR00002537520160510012028030538307797991146567000111SNN00
1733104MODURETIC                                   comp.x 30               00004234NNMSD Argentina SR00000594820160510002028033908107797991006939003010SNN00
1733102MODURETIC                                   comp.x 50               00005836NNMSD Argentina SR00000794720160510002028030538507797991006946005020SNN00
4302652NASONEX                                     Nas.spray acuoso x140ds.00033580NNMSD Argentina SR00005434820160510012028032859007793081050974014010SNN00
4302653NASONEX MINI                                Nas.spray acuoso x 60ds.00011805NNMSD Argentina SR00003328320160510012028033371207793081050998006010SNN00
3017712NITRO-DUR                                   10 mg apos.x 10         00018443NNMSD Argentina SR00002984920160510012088030935507793081080599001010SNN00
3017713NITRO-DUR                                   10 mg apos.x 30         00056888NNMSD Argentina SR00009207020160510012088030805407793081051001003030SNN00
3017552NITRO-DUR                                   5 mg apos.x 10          00015885NNMSD Argentina SR00002570920160510012088030935407793081080568001010SNN00
3017553NITRO-DUR                                   5 mg apos.x 30          00043635NNMSD Argentina SR00007062020160510012088030805307793081051032003030SNN00
3814343NOVASONE                                    cr.x 15 g               00009128NNMSD Argentina SR00002331920160510002028031490507793081066906000110SNN00
3814503NOVASONE                                    loc.x 30 ml             00009459NNMSD Argentina SR00003258520160510002028031534207793081067002000110SNN00
6350391NOXAFIL                                     100mg comp.lib.modif.x2400000000NNMSD Argentina SR00623279820160510013008035214307793081000122002410NNN00
6344841NOXAFIL                                     18 mg/ml vial x 1       00000000NNMSD Argentina SR00146278320160510013008035214407793081000030000110NNN00
5893681NOXAFIL                                     40mg/ml susp.oral x105ml00000000NNMSD Argentina SR00454041920160510013008034463305012376031095000110NNN00
5129771NUVARING                                    anillo vaginal sob.x 1  00000000NNMSD Argentina SR00004278120160510012008034566507795318001438000110NNN00
5636683OLMETEC                                     20 mg comp.rec.x 28     00000000NNMSD Argentina SR00004276820160510012028034067907793081068429002810SNN00
5636713OLMETEC                                     40 mg comp.rec.x 28     00000000NNMSD Argentina SR00004276820160510012028034068007793081068436002810SNN00
5657263OLMETEC D 20/12.5                           20/12.5 mg comp.rec.x 2800000000NNMSD Argentina SR00004318320160510012028034068107793081068443002810SNN00
5657393OLMETEC D 40/12.5                           40/12.5 mg comp.rec.x 2800000000NNMSD Argentina SR00004318320160510012028034068207793081068450002810SNN00
4869451ORGALUTRAN                                  jga.prell.x 1 x 0.5 ml  00000000NNMSD Argentina SR00014004420160510012008032980407795318001261000110SNN00
6203421PEGINTRON M                                 200 mcg/0.5 ml f.a.x 1  00000000NNMSD Argentina SR00128872120160510013008034888007793081000092000111NNN00
6203551PEGINTRON M                                 300 mcg/0.5 ml f.a.x 1  00000000NNMSD Argentina SR00193290220160510013008034888107793081000108000111NNN00
6203681PEGINTRON M                                 600 mcg/0.5 ml f.a.x 1  00000000NNMSD Argentina SR00386580220160510013008034888207793081000115000111NNN00
4497371PNEUMOVAX 23                                vial monodosis x 0.5 ml 00017848SNMSD Argentina SR00003994620160510002028032316907797991146598000111SNN00
3402901PREGNYL                                     iny.a.x 1 x 1 ml        00019612SNMSD Argentina SR00006786720160510012028031120307795318000400000111SNN00
2997602PROGLICEM                                   100 mg x 5 caps.x 20    00000000NNMSD Argentina SR00047973320160510002028035110407795318000127010010NNN00
4386231PROPECIA                                    1 mg comp.rec.x 30      00000000NNMSD Argentina SR00005463320160510012028032121607797991065974003010SNN00
3508012PROSCAR                                     comp.x 30               00016530NNMSD Argentina SR00004713320160510002028031184507797991145652003010SNN00
4977241PUREGON SOLUCION                            300 UI cart.x 0.36 ml   00000000NNMSD Argentina SR00054643620160510012008033267507795318001285000110SNN00
4796011PUREGON SOLUCION                            50 UI/0.5 ml a.x 1      00000000NNMSD Argentina SR00008049920160510012008032860307795318001179000110SNN00
4977311PUREGON SOLUCION                            600 UI cart.x 0.72 ml   00000000NNMSD Argentina SR00109287920160510012008033267607795318001292000110SNN00
3103184QUADRIDERM                                  cr.x 10 g               00000000NNMSD Argentina SR00000896620160510002028033348307793081082173000110SNN00
3103185QUADRIDERM                                  cr.x 20 g               00000000NNMSD Argentina SR00001866820160510002028033348407793081082197000130SNN00
4066042REMERON                                     30 mg comp.x 10         00000000NNMSD Argentina SR00002725620160510413028032314507795318001087001010SNN00
4066041REMERON                                     30 mg comp.x 30         00000000NNMSD Argentina SR00007239620160510413028031866207795318001063003030SNN00
5065822REMERON SOLTAB                              15 mg comp.bucodisp.x 3000000000NNMSD Argentina SR00005637420160510413028033235007795318001339003030SNN00
5065982REMERON SOLTAB                              30 mg comp.bucodisp.x 3000000000NNMSD Argentina SR00006631320160510413028033235207795318001353003030SNN00
2922931RENITEC                                     10 mg comp.x 30         00005500NNMSD Argentina SR00001070520160510002068030540107797991145706003010SNN00
2922932RENITEC                                     10 mg comp.x 60         00013300NNMSD Argentina SR00002314420160510002068030540207797991145713006030SNN00
2923001RENITEC                                     20 mg comp.x 30         00006103NNMSD Argentina SR00001506720160510002068030540307797991145720003010SNN00
2923002RENITEC                                     20 mg comp.x 60         00015800NNMSD Argentina SR00002896420160510002068030540407797991145737006030SNN00
3061272RENITEC                                     5 mg comp.x 60          00007500NNMSD Argentina SR00001367320160510002068030875607797991145690006010SNN00
5536131ROTATEQ                                     tubo plastico x 1 x 2 ml00000000NNMSD Argentina SR00010440420160510012008033866707797991150076000111NNN00
2140813SINEMET 250/25                              comp.x 50               00034117NNMSD Argentina SR00005521720160510002068034929007797991000371005020SNN00
3123802SINEMET CR                                  comp.x 30               00040940NNMSD Argentina SR00006626020160510002068031039607797991007004003010SNN00
5047611STOCRIN                                     600 mg comp.x 30        00000000NNMSD Argentina SR00047387120160510013008033126507797991146819003090NNN00
4539361TEMODAL                                     100 mg caps.x 5         00000000NNMSD Argentina SR00158646820160510013008032409107793081000054000510NNN00
5797131TEMODAL                                     140 mg caps.x 5         00000000NNMSD Argentina SR00191737720160510013008034379607793081000061000510NNN00
5797261TEMODAL                                     180 mg caps.x 5         00000000NNMSD Argentina SR00242037220160510013008034379707793081000078000510NNN00
4539281TEMODAL                                     20 mg caps.x 5          00000000NNMSD Argentina SR00024407220160510013008032409007793081000047000510NNN00
4539441TEMODAL                                     250 mg caps.x 5         00000000NNMSD Argentina SR00323146520160510013008032409207793081000085000510NNN00
3115141TIBOFEM                                     comp.x 30               00017730NNMSD Argentina SR00004140720160510002028030795107795318000455003010SNN00
4497114VAQTA 25                                    iny.f.a.x 1 x 0.5 ml    00000000NNMSD Argentina SR00006135620160510012028032329807797991146727000111NNN00
4497294VAQTA 50                                    iny.f.a.x 1 x 1 ml      00000000NNMSD Argentina SR00007282120160510012028032329907797991146734000111NNN00
4684802VARIVAX                                     f.a.x 0.5 ml+f.diluy.   00000000NNMSD Argentina SR00010557920160510012028035062607797991000685000111SNN00
5296953VYTORIN                                     10/10 mg comp.x 30      00000000NNMSD Argentina SR00004155520160510012028033581407797991114788003010SNN00
5297081VYTORIN                                     10/20 mg comp.x 14      00000000NNMSD Argentina SR00001753220160510012028033504907797991114740001410SNN00
5297083VYTORIN                                     10/20 mg comp.x 30      00000000NNMSD Argentina SR00004155520160510012028033581507797991114795003030SNN00
5297133VYTORIN                                     10/40 mg comp.x 30      00000000NNMSD Argentina SR00005137420160510012028033581607797991114801003030SNN00
5297293VYTORIN                                     10/80 mg comp.x 30      00000000NNMSD Argentina SR00006607820160510012028033581707797991114818003010SNN00
